query_protein,train_protein,similarity_score
protein_0037,protein_0349,0.16831683168316833
protein_0037,protein_0350,0.2727272727272727
protein_0037,protein_0351,0.27956989247311825
protein_0037,protein_0352,0.14356656623144737
protein_0037,protein_0355,0.19315951780207458
protein_0037,protein_0356,0.13515406162464985
protein_0037,protein_0357,0.16153846153846155
protein_0037,protein_0358,0.22988505747126436
protein_0037,protein_0359,0.14754098360655737
protein_0037,protein_0360,0.27472527472527475
protein_0037,protein_0361,0.145985401459854
protein_0037,protein_0362,0.1839080459770115
protein_0037,protein_0363,0.1839080459770115
protein_0037,protein_0364,0.1839080459770115
protein_0037,protein_0365,0.19540229885057472
protein_0037,protein_0366,0.20689655172413793
protein_0037,protein_0367,0.17142857142857143
protein_0037,protein_0368,0.21739130434782608
protein_0037,protein_0369,0.14563106796116504
protein_0037,protein_0370,0.22988505747126436
protein_0037,protein_0372,0.12844036697247707
protein_0037,protein_0373,0.12745098039215685
protein_0037,protein_0374,0.144
protein_0037,protein_0376,0.16161616161616163
protein_0037,protein_0378,0.1391304347826087
protein_0037,protein_0379,0.1730174081237911
protein_0037,protein_0380,0.1730174081237911
protein_0037,protein_0381,0.1730174081237911
protein_0037,protein_0382,0.5300247072725319
protein_0037,protein_0383,0.14503775620280474
protein_0037,protein_0384,0.27586206896551724
protein_0037,protein_0385,0.14953271028037382
protein_0037,protein_0386,0.15966386554621848
protein_0037,protein_0387,0.16494845360824742
protein_0037,protein_0388,0.13028679834839862
protein_0037,protein_0389,0.16483516483516483
protein_0037,protein_0390,0.21839080459770116
protein_0037,protein_0391,0.23655913978494625
protein_0037,protein_0392,0.2087912087912088
protein_0037,protein_0393,0.2087912087912088
protein_0037,protein_0394,0.1694915254237288
protein_0037,protein_0395,0.25
protein_0037,protein_0396,0.14173228346456693
protein_0037,protein_0397,0.3103448275862069
protein_0037,protein_0398,0.1534526854219949
protein_0037,protein_0399,0.26436781609195403
protein_0067,protein_0000,0.3103448275862069
protein_0067,protein_0001,0.13953488372093023
protein_0067,protein_0002,0.12359550561797752
protein_0067,protein_0003,0.3333333333333333
protein_0067,protein_0004,0.28735632183908044
protein_0067,protein_0005,0.16666666666666666
protein_0067,protein_0006,0.5227272727272727
protein_0067,protein_0007,0.18604651162790697
protein_0067,protein_0008,0.14285714285714285
protein_0067,protein_0009,0.28735632183908044
protein_0067,protein_0010,0.8505747126436781
protein_0067,protein_0011,0.4659090909090909
protein_0067,protein_0012,0.5287356321839081
protein_0067,protein_0013,0.11650485436893204
protein_0067,protein_0014,0.18
protein_0067,protein_0015,0.14814814814814814
protein_0067,protein_0016,0.14705882352941177
protein_0067,protein_0017,0.13768115942028986
protein_0067,protein_0018,0.2988505747126437
protein_0067,protein_0019,0.16304347826086957
protein_0067,protein_0020,0.313953488372093
protein_0067,protein_0021,0.16483516483516483
protein_0067,protein_0022,0.11956521739130435
protein_0067,protein_0024,0.14393939393939395
protein_0067,protein_0025,0.3076923076923077
protein_0067,protein_0026,0.15384615384615385
protein_0067,protein_0027,0.15217391304347827
protein_0067,protein_0028,0.13761467889908258
protein_0067,protein_0029,0.13793103448275862
protein_0067,protein_0030,0.12605042016806722
protein_0067,protein_0031,0.17475728155339806
protein_0067,protein_0032,0.3103448275862069
protein_0067,protein_0033,0.4482758620689655
protein_0067,protein_0034,0.5340909090909091
protein_0067,protein_0035,0.1553398058252427
protein_0067,protein_0036,0.16279069767441862
protein_0067,protein_0038,0.22988505747126436
protein_0067,protein_0039,0.3146067415730337
protein_0067,protein_0040,0.08791208791208792
protein_0067,protein_0041,0.3409090909090909
protein_0067,protein_0042,0.19540229885057472
protein_0067,protein_0043,0.26436781609195403
protein_0067,protein_0044,0.25287356321839083
protein_0067,protein_0045,0.28735632183908044
protein_0067,protein_0046,0.16666666666666666
protein_0067,protein_0047,0.4606741573033708
protein_0067,protein_0048,0.43820224719101125
protein_0067,protein_0049,0.4482758620689655
protein_0067,protein_0050,0.16666666666666666
protein_0067,protein_0051,0.1724137931034483
protein_0067,protein_0052,0.3
protein_0067,protein_0053,0.367816091954023
protein_0067,protein_0054,0.13178294573643412
protein_0067,protein_0055,0.1349206349206349
protein_0067,protein_0056,0.19130434782608696
protein_0067,protein_0057,0.15555555555555556
protein_0067,protein_0058,0.18604651162790697
protein_0067,protein_0059,0.2413793103448276
protein_0067,protein_0060,0.1509433962264151
protein_0067,protein_0061,0.18888888888888888
protein_0067,protein_0062,0.3218390804597701
protein_0067,protein_0063,0.10328638497652583
protein_0067,protein_0064,0.3146067415730337
protein_0067,protein_0065,0.18446601941747573
protein_0067,protein_0066,0.11
protein_0067,protein_0070,0.2988505747126437
protein_0067,protein_0071,0.42045454545454547
protein_0067,protein_0072,0.16666666666666666
protein_0067,protein_0073,0.28735632183908044
protein_0067,protein_0074,0.18947368421052632
protein_0067,protein_0075,0.13541666666666666
protein_0067,protein_0076,0.16279069767441862
protein_0067,protein_0077,0.34831460674157305
protein_0067,protein_0078,0.16981132075471697
protein_0067,protein_0079,0.16981132075471697
protein_0067,protein_0080,0.3333333333333333
protein_0067,protein_0081,0.3218390804597701
protein_0067,protein_0082,0.14423076923076922
protein_0067,protein_0083,0.42857142857142855
protein_0067,protein_0084,0.367816091954023
protein_0067,protein_0085,0.15384615384615385
protein_0067,protein_0087,0.1744186046511628
protein_0067,protein_0088,0.3103448275862069
protein_0067,protein_0090,0.14414414414414414
protein_0067,protein_0091,0.15789473684210525
protein_0067,protein_0093,0.7325581395348837
protein_0067,protein_0094,0.1487603305785124
protein_0067,protein_0095,0.14782608695652175
protein_0067,protein_0098,0.34831460674157305
protein_0067,protein_0099,0.1308411214953271
protein_0067,protein_0100,0.17204301075268819
protein_0067,protein_0101,0.27586206896551724
protein_0067,protein_0102,0.3448275862068966
protein_0067,protein_0103,0.21839080459770116
protein_0067,protein_0104,0.18110236220472442
protein_0067,protein_0105,0.09302325581395349
protein_0067,protein_0106,0.19469026548672566
protein_0067,protein_0107,0.367816091954023
protein_0067,protein_0108,0.2777777777777778
protein_0067,protein_0109,0.12790697674418605
protein_0067,protein_0110,0.4186046511627907
protein_0067,protein_0111,0.367816091954023
protein_0067,protein_0112,0.19
protein_0067,protein_0113,0.47126436781609193
protein_0067,protein_0114,0.2988505747126437
protein_0067,protein_0115,0.3181818181818182
protein_0067,protein_0116,0.125
protein_0067,protein_0117,0.125
protein_0067,protein_0118,0.16279069767441862
protein_0067,protein_0119,0.11
protein_0067,protein_0120,0.367816091954023
protein_0067,protein_0121,0.367816091954023
protein_0067,protein_0124,0.3448275862068966
protein_0067,protein_0126,0.17307692307692307
protein_0067,protein_0127,0.3103448275862069
protein_0067,protein_0128,0.3448275862068966
protein_0067,protein_0129,0.22988505747126436
protein_0067,protein_0130,0.1592920353982301
protein_0067,protein_0131,0.1590909090909091
protein_0067,protein_0132,0.2727272727272727
protein_0067,protein_0133,0.2727272727272727
protein_0067,protein_0134,0.3103448275862069
protein_0067,protein_0135,0.2988505747126437
protein_0067,protein_0136,0.13114754098360656
protein_0067,protein_0137,0.12605042016806722
protein_0067,protein_0138,0.12605042016806722
protein_0067,protein_0139,0.1511627906976744
protein_0067,protein_0140,0.41379310344827586
protein_0067,protein_0141,0.22988505747126436
protein_0067,protein_0142,0.45348837209302323
protein_0067,protein_0145,0.1590909090909091
protein_0067,protein_0148,0.3103448275862069
protein_0067,protein_0149,0.16091954022988506
protein_0067,protein_0150,0.29213483146067415
protein_0067,protein_0151,0.21505376344086022
protein_0067,protein_0152,0.1724137931034483
protein_0067,protein_0153,0.18181818181818182
protein_0067,protein_0154,0.15555555555555556
protein_0067,protein_0155,0.13675213675213677
protein_0067,protein_0156,0.15789473684210525
protein_0067,protein_0157,0.14606741573033707
protein_0067,protein_0158,0.15217391304347827
protein_0067,protein_0159,0.32954545454545453
protein_0067,protein_0160,0.3563218390804598
protein_0067,protein_0161,0.11764705882352941
protein_0067,protein_0162,0.2988505747126437
protein_0067,protein_0164,0.32222222222222224
protein_0067,protein_0165,0.1511627906976744
protein_0067,protein_0166,0.3522727272727273
protein_0067,protein_0167,0.13157894736842105
protein_0067,protein_0169,0.13445378151260504
protein_0067,protein_0170,0.3218390804597701
protein_0067,protein_0171,0.27586206896551724
protein_0067,protein_0172,0.15503875968992248
protein_0067,protein_0173,0.367816091954023
protein_0067,protein_0174,0.3563218390804598
protein_0067,protein_0175,0.3448275862068966
protein_0067,protein_0176,0.15730337078651685
protein_0067,protein_0177,0.14444444444444443
protein_0067,protein_0178,0.17796610169491525
protein_0067,protein_0179,0.13274336283185842
protein_0067,protein_0180,0.25842696629213485
protein_0067,protein_0181,0.9885057471264368
protein_0067,protein_0183,0.14678899082568808
protein_0067,protein_0184,0.30434782608695654
protein_0067,protein_0185,0.15151515151515152
protein_0067,protein_0186,0.1619047619047619
protein_0067,protein_0187,0.3448275862068966
protein_0067,protein_0188,0.16279069767441862
protein_0067,protein_0189,0.3218390804597701
protein_0067,protein_0190,0.43820224719101125
protein_0067,protein_0191,0.27586206896551724
protein_0067,protein_0192,0.3118279569892473
protein_0067,protein_0193,0.3218390804597701
protein_0067,protein_0194,0.3218390804597701
protein_0067,protein_0196,0.4367816091954023
protein_0067,protein_0197,0.5
protein_0067,protein_0199,0.23076923076923078
protein_0067,protein_0200,0.40229885057471265
protein_0067,protein_0201,0.14705882352941177
protein_0067,protein_0202,0.3595505617977528
protein_0067,protein_0203,0.18487394957983194
protein_0067,protein_0204,0.17777777777777778
protein_0067,protein_0205,0.11848341232227488
protein_0067,protein_0206,0.5227272727272727
protein_0067,protein_0207,0.15079365079365079
protein_0067,protein_0209,0.26436781609195403
protein_0067,protein_0210,0.29069767441860467
protein_0067,protein_0211,0.15384615384615385
protein_0067,protein_0212,0.19767441860465115
protein_0067,protein_0213,0.3595505617977528
protein_0067,protein_0214,0.13043478260869565
protein_0067,protein_0215,0.12359550561797752
protein_0067,protein_0216,0.15789473684210525
protein_0067,protein_0217,0.15555555555555556
protein_0067,protein_0218,0.15079365079365079
protein_0067,protein_0220,0.28735632183908044
protein_0067,protein_0221,0.11627906976744186
protein_0067,protein_0222,0.46511627906976744
protein_0067,protein_0223,0.1511627906976744
protein_0067,protein_0224,0.14705882352941177
protein_0067,protein_0225,0.1111111111111111
protein_0067,protein_0226,0.16494845360824742
protein_0067,protein_0227,0.1744186046511628
protein_0067,protein_0229,0.14893617021276595
protein_0067,protein_0230,0.2087912087912088
protein_0067,protein_0231,0.367816091954023
protein_0067,protein_0232,0.1511627906976744
protein_0067,protein_0233,0.13385826771653545
protein_0067,protein_0234,0.15841584158415842
protein_0067,protein_0235,0.15306122448979592
protein_0067,protein_0236,0.39080459770114945
protein_0067,protein_0237,0.39080459770114945
protein_0067,protein_0239,0.3103448275862069
protein_0067,protein_0240,0.3333333333333333
protein_0067,protein_0241,0.3522727272727273
protein_0067,protein_0242,0.13953488372093023
protein_0067,protein_0243,0.3218390804597701
protein_0067,protein_0244,0.18681318681318682
protein_0067,protein_0245,0.14655172413793102
protein_0067,protein_0246,0.16666666666666666
protein_0067,protein_0247,0.17204301075268819
protein_0067,protein_0248,0.3956043956043956
protein_0067,protein_0249,0.2988505747126437
protein_0067,protein_0250,0.16666666666666666
protein_0067,protein_0251,0.16304347826086957
protein_0067,protein_0252,0.2
protein_0067,protein_0253,0.14912280701754385
protein_0067,protein_0254,0.18604651162790697
protein_0067,protein_0255,0.12209302325581395
protein_0067,protein_0256,0.11206896551724138
protein_0067,protein_0257,0.11538461538461539
protein_0067,protein_0258,0.46511627906976744
protein_0067,protein_0259,0.19767441860465115
protein_0067,protein_0260,0.19767441860465115
protein_0067,protein_0261,0.19801980198019803
protein_0067,protein_0262,0.16296296296296298
protein_0067,protein_0263,0.1386861313868613
protein_0067,protein_0264,0.27586206896551724
protein_0067,protein_0265,0.27586206896551724
protein_0067,protein_0266,0.12121212121212122
protein_0067,protein_0267,0.16091954022988506
protein_0067,protein_0268,0.16483516483516483
protein_0067,protein_0269,0.13675213675213677
protein_0067,protein_0270,0.16279069767441862
protein_0067,protein_0271,0.14444444444444443
protein_0067,protein_0272,0.4942528735632184
protein_0067,protein_0273,0.5172413793103449
protein_0067,protein_0274,0.22580645161290322
protein_0067,protein_0275,0.18811881188118812
protein_0067,protein_0276,0.2988505747126437
protein_0067,protein_0277,0.1839080459770115
protein_0067,protein_0278,0.3111111111111111
protein_0067,protein_0279,0.2988505747126437
protein_0067,protein_0280,0.3103448275862069
protein_0067,protein_0281,0.16806722689075632
protein_0067,protein_0282,0.125
protein_0067,protein_0283,0.10550458715596331
protein_0067,protein_0284,0.22988505747126436
