query_protein,train_protein,similarity_score
protein_0022,protein_0350,0.17525773195876287
protein_0022,protein_0351,0.16981132075471697
protein_0022,protein_0353,0.15118577075098816
protein_0022,protein_0354,0.16981132075471697
protein_0022,protein_0355,0.19600340136054423
protein_0022,protein_0356,0.1380039656311963
protein_0022,protein_0357,0.14960629921259844
protein_0022,protein_0358,0.1414141414141414
protein_0022,protein_0359,0.15079365079365079
protein_0022,protein_0360,0.18
protein_0022,protein_0361,0.14049586776859505
protein_0022,protein_0362,0.19387755102040816
protein_0022,protein_0363,0.19387755102040816
protein_0022,protein_0364,0.1792452830188679
protein_0022,protein_0365,0.14893617021276595
protein_0022,protein_0366,0.1414141414141414
protein_0022,protein_0367,0.1619047619047619
protein_0022,protein_0368,0.18947368421052632
protein_0022,protein_0370,0.16666666666666666
protein_0022,protein_0371,0.19148936170212766
protein_0022,protein_0372,0.1
protein_0022,protein_0373,0.12
protein_0022,protein_0375,0.17346938775510204
protein_0022,protein_0376,0.1650485436893204
protein_0022,protein_0377,0.18811881188118812
protein_0022,protein_0378,0.14414414414414414
protein_0022,protein_0379,0.266204526602678
protein_0022,protein_0380,0.266204526602678
protein_0022,protein_0383,0.13333333333333333
protein_0022,protein_0384,0.1717171717171717
protein_0022,protein_0385,0.16666666666666666
protein_0022,protein_0386,0.16037735849056603
protein_0022,protein_0387,0.18
protein_0022,protein_0389,0.1348314606741573
protein_0022,protein_0390,0.16129032258064516
protein_0022,protein_0391,0.17346938775510204
protein_0022,protein_0392,0.14130434782608695
protein_0022,protein_0393,0.14130434782608695
protein_0022,protein_0395,0.11458333333333333
protein_0022,protein_0396,0.1349206349206349
protein_0022,protein_0397,0.18181818181818182
protein_0022,protein_0398,0.15499412455934197
protein_0022,protein_0399,0.17346938775510204
protein_0025,protein_0000,0.42045454545454547
protein_0025,protein_0001,0.16304347826086957
protein_0025,protein_0002,0.11702127659574468
protein_0025,protein_0003,0.32954545454545453
protein_0025,protein_0004,0.3181818181818182
protein_0025,protein_0006,0.25
protein_0025,protein_0007,0.1839080459770115
protein_0025,protein_0008,0.17307692307692307
protein_0025,protein_0009,0.20689655172413793
protein_0025,protein_0010,0.2988505747126437
protein_0025,protein_0011,0.2988505747126437
protein_0025,protein_0012,0.3229166666666667
protein_0025,protein_0013,0.12903225806451613
protein_0025,protein_0014,0.16129032258064516
protein_0025,protein_0015,0.17592592592592593
protein_0025,protein_0016,0.15384615384615385
protein_0025,protein_0017,0.1484375
protein_0025,protein_0018,0.3103448275862069
protein_0025,protein_0019,0.1839080459770115
protein_0025,protein_0020,0.45454545454545453
protein_0025,protein_0021,0.2
protein_0025,protein_0023,0.1650485436893204
protein_0025,protein_0024,0.17424242424242425
protein_0025,protein_0026,0.13432835820895522
protein_0025,protein_0027,0.15463917525773196
protein_0025,protein_0028,0.11570247933884298
protein_0025,protein_0029,0.15730337078651685
protein_0025,protein_0032,0.36363636363636365
protein_0025,protein_0033,0.26666666666666666
protein_0025,protein_0034,0.2988505747126437
protein_0025,protein_0035,0.14018691588785046
protein_0025,protein_0036,0.1595744680851064
protein_0025,protein_0037,0.2159090909090909
protein_0025,protein_0038,0.2159090909090909
protein_0025,protein_0040,0.09195402298850575
protein_0025,protein_0041,0.3333333333333333
protein_0025,protein_0042,0.21978021978021978
protein_0025,protein_0043,0.25274725274725274
protein_0025,protein_0044,0.21839080459770116
protein_0025,protein_0047,0.25287356321839083
protein_0025,protein_0048,0.26436781609195403
protein_0025,protein_0049,0.30337078651685395
protein_0025,protein_0050,0.14
protein_0025,protein_0051,0.14772727272727273
protein_0025,protein_0052,0.2988505747126437
protein_0025,protein_0053,0.39080459770114945
protein_0025,protein_0054,0.11864406779661017
protein_0025,protein_0056,0.125
protein_0025,protein_0057,0.14942528735632185
protein_0025,protein_0058,0.16666666666666666
protein_0025,protein_0059,0.23076923076923078
protein_0025,protein_0060,0.09433962264150944
protein_0025,protein_0061,0.2
protein_0025,protein_0062,0.3103448275862069
protein_0025,protein_0063,0.07981220657276995
protein_0025,protein_0064,0.42857142857142855
protein_0025,protein_0065,0.12380952380952381
protein_0025,protein_0066,0.21359223300970873
protein_0025,protein_0067,0.3076923076923077
protein_0025,protein_0068,0.25287356321839083
protein_0025,protein_0069,0.27586206896551724
protein_0025,protein_0071,0.2988505747126437
protein_0025,protein_0072,0.16091954022988506
protein_0025,protein_0074,0.13978494623655913
protein_0025,protein_0075,0.1568627450980392
protein_0025,protein_0077,0.41379310344827586
protein_0025,protein_0079,0.14953271028037382
protein_0025,protein_0080,0.33707865168539325
protein_0025,protein_0081,0.3258426966292135
protein_0025,protein_0083,0.2988505747126437
protein_0025,protein_0084,0.25287356321839083
protein_0025,protein_0085,0.20175438596491227
protein_0025,protein_0086,0.21052631578947367
protein_0025,protein_0087,0.14736842105263157
protein_0025,protein_0088,0.3218390804597701
protein_0025,protein_0089,0.15
protein_0025,protein_0090,0.15
protein_0025,protein_0091,0.13445378151260504
protein_0025,protein_0092,0.13445378151260504
protein_0025,protein_0093,0.3448275862068966
protein_0025,protein_0094,0.12173913043478261
protein_0025,protein_0095,0.13043478260869565
protein_0025,protein_0096,0.125
protein_0025,protein_0097,0.3076923076923077
protein_0025,protein_0098,0.3793103448275862
protein_0025,protein_0099,0.1414141414141414
protein_0025,protein_0100,0.2
protein_0025,protein_0102,0.26436781609195403
protein_0025,protein_0103,0.1978021978021978
protein_0025,protein_0104,0.17073170731707318
protein_0025,protein_0105,0.11363636363636363
protein_0025,protein_0106,0.13934426229508196
protein_0025,protein_0107,0.367816091954023
protein_0025,protein_0108,0.2111111111111111
protein_0025,protein_0109,0.16304347826086957
protein_0025,protein_0110,0.2988505747126437
protein_0025,protein_0111,0.24444444444444444
protein_0025,protein_0112,0.2072072072072072
protein_0025,protein_0113,0.2413793103448276
protein_0025,protein_0114,0.3548387096774194
protein_0025,protein_0115,0.3516483516483517
protein_0025,protein_0116,0.16260162601626016
protein_0025,protein_0117,0.16260162601626016
protein_0025,protein_0118,0.20454545454545456
protein_0025,protein_0119,0.16981132075471697
protein_0025,protein_0120,0.4942528735632184
protein_0025,protein_0121,0.4942528735632184
protein_0025,protein_0122,0.2159090909090909
protein_0025,protein_0123,0.14130434782608695
protein_0025,protein_0125,0.18181818181818182
protein_0025,protein_0126,0.17307692307692307
protein_0025,protein_0127,0.3448275862068966
protein_0025,protein_0128,0.47126436781609193
protein_0025,protein_0129,0.19101123595505617
protein_0025,protein_0130,0.1487603305785124
protein_0025,protein_0131,0.14444444444444443
protein_0025,protein_0132,0.20353982300884957
protein_0025,protein_0133,0.20353982300884957
protein_0025,protein_0134,0.32222222222222224
protein_0025,protein_0135,0.3977272727272727
protein_0025,protein_0136,0.14049586776859505
protein_0025,protein_0137,0.14754098360655737
protein_0025,protein_0138,0.14754098360655737
protein_0025,protein_0139,0.14942528735632185
protein_0025,protein_0141,0.2159090909090909
protein_0025,protein_0142,0.3409090909090909
protein_0025,protein_0143,0.367816091954023
protein_0025,protein_0144,0.3448275862068966
protein_0025,protein_0145,0.16091954022988506
protein_0025,protein_0146,0.1724137931034483
protein_0025,protein_0147,0.3563218390804598
protein_0025,protein_0149,0.15789473684210525
protein_0025,protein_0150,0.3111111111111111
protein_0025,protein_0151,0.24731182795698925
protein_0025,protein_0153,0.22727272727272727
protein_0025,protein_0154,0.2159090909090909
protein_0025,protein_0155,0.11864406779661017
protein_0025,protein_0156,0.17117117117117117
protein_0025,protein_0157,0.14606741573033707
protein_0025,protein_0158,0.16666666666666666
protein_0025,protein_0159,0.3333333333333333
protein_0025,protein_0160,0.6136363636363636
protein_0025,protein_0161,0.171875
protein_0025,protein_0162,0.5056179775280899
protein_0025,protein_0163,0.18691588785046728
protein_0025,protein_0164,0.449438202247191
protein_0025,protein_0165,0.1590909090909091
protein_0025,protein_0166,0.4606741573033708
protein_0025,protein_0167,0.13636363636363635
protein_0025,protein_0168,0.14545454545454545
protein_0025,protein_0169,0.1652892561983471
protein_0025,protein_0170,0.6483516483516484
protein_0025,protein_0171,0.25287356321839083
protein_0025,protein_0174,0.5977011494252874
protein_0025,protein_0175,0.6091954022988506
protein_0025,protein_0177,0.15555555555555556
protein_0025,protein_0178,0.14782608695652175
protein_0025,protein_0179,0.15789473684210525
protein_0025,protein_0180,0.25287356321839083
protein_0025,protein_0182,0.44565217391304346
protein_0025,protein_0183,0.19090909090909092
protein_0025,protein_0184,0.6477272727272727
protein_0025,protein_0185,0.15053763440860216
protein_0025,protein_0186,0.1834862385321101
protein_0025,protein_0187,0.5977011494252874
protein_0025,protein_0188,0.18085106382978725
protein_0025,protein_0189,0.3333333333333333
protein_0025,protein_0190,0.3333333333333333
protein_0025,protein_0191,0.35555555555555557
protein_0025,protein_0192,0.5393258426966292
protein_0025,protein_0193,0.3103448275862069
protein_0025,protein_0194,0.2413793103448276
protein_0025,protein_0195,0.3103448275862069
protein_0025,protein_0196,0.3218390804597701
protein_0025,protein_0197,0.3333333333333333
protein_0025,protein_0198,0.34444444444444444
protein_0025,protein_0199,0.2717391304347826
protein_0025,protein_0200,0.28735632183908044
protein_0025,protein_0201,0.2
protein_0025,protein_0202,0.3793103448275862
protein_0025,protein_0203,0.11666666666666667
protein_0025,protein_0204,0.1590909090909091
protein_0025,protein_0205,0.09389671361502347
protein_0025,protein_0206,0.3333333333333333
protein_0025,protein_0207,0.15503875968992248
protein_0025,protein_0208,0.14414414414414414
protein_0025,protein_0209,0.26373626373626374
protein_0025,protein_0210,0.3111111111111111
protein_0025,protein_0211,0.18181818181818182
protein_0025,protein_0212,0.10344827586206896
protein_0025,protein_0213,0.38636363636363635
protein_0025,protein_0214,0.10204081632653061
protein_0025,protein_0215,0.11702127659574468
protein_0025,protein_0216,0.12745098039215685
protein_0025,protein_0217,0.14444444444444443
protein_0025,protein_0218,0.144
protein_0025,protein_0219,0.15
protein_0025,protein_0220,0.3793103448275862
protein_0025,protein_0221,0.16304347826086957
protein_0025,protein_0222,0.28735632183908044
protein_0025,protein_0224,0.19318181818181818
protein_0025,protein_0225,0.17894736842105263
protein_0025,protein_0226,0.18691588785046728
protein_0025,protein_0228,0.2631578947368421
protein_0025,protein_0229,0.13541666666666666
protein_0025,protein_0230,0.22826086956521738
protein_0025,protein_0231,0.45454545454545453
protein_0025,protein_0232,0.16304347826086957
protein_0025,protein_0233,0.17424242424242425
protein_0025,protein_0234,0.17699115044247787
protein_0025,protein_0235,0.16853932584269662
protein_0025,protein_0236,0.2988505747126437
protein_0025,protein_0237,0.2988505747126437
protein_0025,protein_0238,0.12878787878787878
protein_0025,protein_0239,0.6666666666666666
protein_0025,protein_0240,0.7386363636363636
protein_0025,protein_0241,0.6666666666666666
protein_0025,protein_0242,0.14285714285714285
protein_0025,protein_0243,0.6781609195402298
protein_0025,protein_0244,0.15730337078651685
protein_0025,protein_0245,0.14782608695652175
protein_0025,protein_0247,0.1978021978021978
protein_0025,protein_0248,0.47126436781609193
protein_0025,protein_0249,0.6136363636363636
protein_0025,protein_0250,0.16981132075471697
protein_0025,protein_0251,0.17475728155339806
protein_0025,protein_0252,0.10638297872340426
protein_0025,protein_0253,0.15254237288135594
protein_0025,protein_0254,0.20224719101123595
protein_0025,protein_0256,0.14423076923076922
protein_0025,protein_0257,0.16346153846153846
protein_0025,protein_0258,0.3258426966292135
protein_0025,protein_0259,0.15730337078651685
protein_0025,protein_0260,0.15730337078651685
protein_0025,protein_0261,0.1717171717171717
protein_0025,protein_0262,0.14285714285714285
protein_0025,protein_0263,0.16058394160583941
protein_0025,protein_0264,0.3218390804597701
protein_0025,protein_0265,0.3218390804597701
protein_0025,protein_0266,0.16981132075471697
protein_0025,protein_0267,0.19607843137254902
protein_0025,protein_0269,0.1487603305785124
protein_0025,protein_0270,0.18888888888888888
protein_0025,protein_0271,0.16304347826086957
protein_0025,protein_0272,0.2903225806451613
protein_0025,protein_0273,0.3118279569892473
protein_0025,protein_0274,0.2777777777777778
protein_0025,protein_0275,0.21782178217821782
protein_0025,protein_0276,0.3793103448275862
protein_0025,protein_0277,0.14942528735632185
protein_0025,protein_0278,0.2
protein_0025,protein_0279,0.375
protein_0025,protein_0280,0.3448275862068966
protein_0025,protein_0281,0.1440677966101695
protein_0025,protein_0282,0.09090909090909091
protein_0025,protein_0283,0.10091743119266056
protein_0025,protein_0284,0.19318181818181818
protein_0025,protein_0285,0.28735632183908044
protein_0025,protein_0286,0.1724137931034483
protein_0025,protein_0287,0.19444444444444445
protein_0025,protein_0288,0.4888888888888889
protein_0025,protein_0290,0.14814814814814814
protein_0025,protein_0291,0.21839080459770116
protein_0025,protein_0292,0.14942528735632185
