query_protein,train_protein,similarity_score
protein_0021,protein_0350,0.16842105263157894
protein_0021,protein_0351,0.1276595744680851
protein_0021,protein_0352,0.16666666666666666
protein_0021,protein_0353,0.1391304347826087
protein_0021,protein_0354,0.10576923076923077
protein_0021,protein_0355,0.1595744680851064
protein_0021,protein_0356,0.18604651162790697
protein_0021,protein_0357,0.10852713178294573
protein_0021,protein_0358,0.17894736842105263
protein_0021,protein_0360,0.20212765957446807
protein_0021,protein_0361,0.14285714285714285
protein_0021,protein_0362,0.1595744680851064
protein_0021,protein_0363,0.1595744680851064
protein_0021,protein_0364,0.1595744680851064
protein_0021,protein_0365,0.14130434782608695
protein_0021,protein_0366,0.15217391304347827
protein_0021,protein_0367,0.15151515151515152
protein_0021,protein_0368,0.3258426966292135
protein_0021,protein_0369,0.14634146341463414
protein_0021,protein_0370,0.14736842105263157
protein_0021,protein_0371,0.22826086956521738
protein_0021,protein_0373,0.1782178217821782
protein_0021,protein_0374,0.1349206349206349
protein_0021,protein_0375,0.19
protein_0021,protein_0376,0.20588235294117646
protein_0021,protein_0377,0.15217391304347827
protein_0021,protein_0378,0.21495327102803738
protein_0021,protein_0379,0.18627450980392157
protein_0021,protein_0380,0.18627450980392157
protein_0021,protein_0381,0.18627450980392157
protein_0021,protein_0382,0.22916666666666666
protein_0021,protein_0383,0.18604651162790697
protein_0021,protein_0384,0.17582417582417584
protein_0021,protein_0385,0.16666666666666666
protein_0021,protein_0386,0.18867924528301888
protein_0021,protein_0387,0.16822429906542055
protein_0021,protein_0388,0.15555555555555556
protein_0021,protein_0389,0.15294117647058825
protein_0021,protein_0390,0.16666666666666666
protein_0021,protein_0391,0.20430107526881722
protein_0021,protein_0392,0.2111111111111111
protein_0021,protein_0393,0.18888888888888888
protein_0021,protein_0394,0.12931034482758622
protein_0021,protein_0395,0.16304347826086957
protein_0021,protein_0396,0.15384615384615385
protein_0021,protein_0398,0.16071428571428573
protein_0048,protein_0000,0.3218390804597701
protein_0048,protein_0001,0.13793103448275862
protein_0048,protein_0002,0.16483516483516483
protein_0048,protein_0003,0.27586206896551724
protein_0048,protein_0004,0.2696629213483146
protein_0048,protein_0005,0.17894736842105263
protein_0048,protein_0006,0.5
protein_0048,protein_0007,0.14772727272727273
protein_0048,protein_0008,0.17647058823529413
protein_0048,protein_0009,0.3068181818181818
protein_0048,protein_0010,0.45977011494252873
protein_0048,protein_0011,0.4482758620689655
protein_0048,protein_0012,0.4827586206896552
protein_0048,protein_0013,0.12643678160919541
protein_0048,protein_0014,0.17
protein_0048,protein_0015,0.18584070796460178
protein_0048,protein_0016,0.13725490196078433
protein_0048,protein_0017,0.16279069767441862
protein_0048,protein_0018,0.29545454545454547
protein_0048,protein_0019,0.14942528735632185
protein_0048,protein_0022,0.16666666666666666
protein_0048,protein_0023,0.2222222222222222
protein_0048,protein_0024,0.15267175572519084
protein_0048,protein_0025,0.26436781609195403
protein_0048,protein_0026,0.14285714285714285
protein_0048,protein_0027,0.15306122448979592
protein_0048,protein_0028,0.11818181818181818
protein_0048,protein_0029,0.14942528735632185
protein_0048,protein_0030,0.145985401459854
protein_0048,protein_0031,0.14018691588785046
protein_0048,protein_0032,0.32222222222222224
protein_0048,protein_0033,0.45977011494252873
protein_0048,protein_0034,0.4367816091954023
protein_0048,protein_0035,0.102803738317757
protein_0048,protein_0036,0.13829787234042554
protein_0048,protein_0037,0.26436781609195403
protein_0048,protein_0038,0.26436781609195403
protein_0048,protein_0039,0.31868131868131866
protein_0048,protein_0040,0.1414141414141414
protein_0048,protein_0041,0.27586206896551724
protein_0048,protein_0042,0.20689655172413793
protein_0048,protein_0043,0.26436781609195403
protein_0048,protein_0044,0.27586206896551724
protein_0048,protein_0045,0.3068181818181818
protein_0048,protein_0046,0.14444444444444443
protein_0048,protein_0047,0.8620689655172413
protein_0048,protein_0049,0.7126436781609196
protein_0048,protein_0051,0.19101123595505617
protein_0048,protein_0052,0.2727272727272727
protein_0048,protein_0053,0.3448275862068966
protein_0048,protein_0055,0.18548387096774194
protein_0048,protein_0056,0.15966386554621848
protein_0048,protein_0057,0.1590909090909091
protein_0048,protein_0059,0.26436781609195403
protein_0048,protein_0060,0.17857142857142858
protein_0048,protein_0061,0.18681318681318682
protein_0048,protein_0062,0.27586206896551724
protein_0048,protein_0063,0.09859154929577464
protein_0048,protein_0064,0.2413793103448276
protein_0048,protein_0065,0.16
protein_0048,protein_0066,0.14
protein_0048,protein_0067,0.43820224719101125
protein_0048,protein_0068,0.26436781609195403
protein_0048,protein_0069,0.4367816091954023
protein_0048,protein_0070,0.31868131868131866
protein_0048,protein_0072,0.1724137931034483
protein_0048,protein_0073,0.3218390804597701
protein_0048,protein_0074,0.22
protein_0048,protein_0075,0.16346153846153846
protein_0048,protein_0076,0.1595744680851064
protein_0048,protein_0077,0.2988505747126437
protein_0048,protein_0078,0.17592592592592593
protein_0048,protein_0079,0.17592592592592593
protein_0048,protein_0080,0.2988505747126437
protein_0048,protein_0081,0.27586206896551724
protein_0048,protein_0082,0.13592233009708737
protein_0048,protein_0083,0.41379310344827586
protein_0048,protein_0084,0.36363636363636365
protein_0048,protein_0085,0.15384615384615385
protein_0048,protein_0086,0.14563106796116504
protein_0048,protein_0088,0.26436781609195403
protein_0048,protein_0089,0.14166666666666666
protein_0048,protein_0090,0.15
protein_0048,protein_0091,0.1271186440677966
protein_0048,protein_0092,0.1271186440677966
protein_0048,protein_0093,0.41379310344827586
protein_0048,protein_0094,0.13821138211382114
protein_0048,protein_0095,0.15126050420168066
protein_0048,protein_0096,0.1651376146788991
protein_0048,protein_0097,0.3563218390804598
protein_0048,protein_0098,0.27586206896551724
protein_0048,protein_0100,0.16483516483516483
protein_0048,protein_0101,0.3218390804597701
protein_0048,protein_0103,0.2413793103448276
protein_0048,protein_0104,0.1282051282051282
protein_0048,protein_0105,0.11578947368421053
protein_0048,protein_0107,0.3181818181818182
protein_0048,protein_0108,0.20689655172413793
protein_0048,protein_0109,0.13793103448275862
protein_0048,protein_0110,0.41379310344827586
protein_0048,protein_0111,0.29347826086956524
protein_0048,protein_0112,0.1111111111111111
protein_0048,protein_0113,0.48863636363636365
protein_0048,protein_0114,0.27586206896551724
protein_0048,protein_0115,0.2413793103448276
protein_0048,protein_0116,0.1557377049180328
protein_0048,protein_0117,0.1557377049180328
protein_0048,protein_0118,0.16091954022988506
protein_0048,protein_0119,0.13
protein_0048,protein_0120,0.28735632183908044
protein_0048,protein_0122,0.26436781609195403
protein_0048,protein_0123,0.15384615384615385
protein_0048,protein_0124,0.28735632183908044
protein_0048,protein_0125,0.16326530612244897
protein_0048,protein_0126,0.1414141414141414
protein_0048,protein_0127,0.29545454545454547
protein_0048,protein_0128,0.3103448275862069
protein_0048,protein_0129,0.19540229885057472
protein_0048,protein_0131,0.14942528735632185
protein_0048,protein_0132,0.19444444444444445
protein_0048,protein_0133,0.19444444444444445
protein_0048,protein_0134,0.25842696629213485
protein_0048,protein_0135,0.2391304347826087
protein_0048,protein_0136,0.16541353383458646
protein_0048,protein_0137,0.1417910447761194
protein_0048,protein_0138,0.1417910447761194
protein_0048,protein_0139,0.14285714285714285
protein_0048,protein_0140,0.4942528735632184
protein_0048,protein_0141,0.25287356321839083
protein_0048,protein_0142,0.41379310344827586
protein_0048,protein_0143,0.3111111111111111
protein_0048,protein_0144,0.28735632183908044
protein_0048,protein_0145,0.15730337078651685
protein_0048,protein_0146,0.14772727272727273
protein_0048,protein_0147,0.3448275862068966
protein_0048,protein_0148,0.3103448275862069
protein_0048,protein_0150,0.2857142857142857
protein_0048,protein_0152,0.14893617021276595
protein_0048,protein_0153,0.17777777777777778
protein_0048,protein_0154,0.16666666666666666
protein_0048,protein_0155,0.13675213675213677
protein_0048,protein_0156,0.168141592920354
protein_0048,protein_0157,0.16483516483516483
protein_0048,protein_0158,0.14942528735632185
protein_0048,protein_0159,0.2988505747126437
protein_0048,protein_0161,0.15254237288135594
protein_0048,protein_0162,0.28735632183908044
protein_0048,protein_0163,0.15454545454545454
protein_0048,protein_0164,0.25287356321839083
protein_0048,protein_0165,0.19540229885057472
protein_0048,protein_0166,0.22988505747126436
protein_0048,protein_0167,0.1724137931034483
protein_0048,protein_0168,0.16379310344827586
protein_0048,protein_0170,0.26436781609195403
protein_0048,protein_0171,0.25287356321839083
protein_0048,protein_0172,0.14166666666666666
protein_0048,protein_0173,0.3103448275862069
protein_0048,protein_0175,0.3068181818181818
protein_0048,protein_0176,0.1595744680851064
protein_0048,protein_0177,0.15555555555555556
protein_0048,protein_0178,0.1623931623931624
protein_0048,protein_0179,0.1504424778761062
protein_0048,protein_0180,0.24444444444444444
protein_0048,protein_0181,0.42528735632183906
protein_0048,protein_0182,0.28735632183908044
protein_0048,protein_0183,0.168141592920354
protein_0048,protein_0184,0.27586206896551724
protein_0048,protein_0185,0.20202020202020202
protein_0048,protein_0186,0.168141592920354
protein_0048,protein_0190,0.42528735632183906
protein_0048,protein_0192,0.3103448275862069
protein_0048,protein_0193,0.3218390804597701
protein_0048,protein_0194,0.26436781609195403
protein_0048,protein_0195,0.45454545454545453
protein_0048,protein_0196,0.45977011494252873
protein_0048,protein_0197,0.5172413793103449
protein_0048,protein_0198,0.25842696629213485
protein_0048,protein_0199,0.17777777777777778
protein_0048,protein_0200,0.39080459770114945
protein_0048,protein_0201,0.18518518518518517
protein_0048,protein_0202,0.4044943820224719
protein_0048,protein_0203,0.17094017094017094
protein_0048,protein_0204,0.20689655172413793
protein_0048,protein_0205,0.10900473933649289
protein_0048,protein_0206,0.47126436781609193
protein_0048,protein_0207,0.16911764705882354
protein_0048,protein_0208,0.14678899082568808
protein_0048,protein_0209,0.27586206896551724
protein_0048,protein_0210,0.2808988764044944
protein_0048,protein_0211,0.13
protein_0048,protein_0212,0.13186813186813187
protein_0048,protein_0213,0.3333333333333333
protein_0048,protein_0215,0.12371134020618557
protein_0048,protein_0216,0.15789473684210525
protein_0048,protein_0217,0.15053763440860216
protein_0048,protein_0218,0.16176470588235295
protein_0048,protein_0219,0.14516129032258066
protein_0048,protein_0220,0.26881720430107525
protein_0048,protein_0221,0.10869565217391304
protein_0048,protein_0222,0.7126436781609196
protein_0048,protein_0223,0.12643678160919541
protein_0048,protein_0224,0.14893617021276595
protein_0048,protein_0225,0.125
protein_0048,protein_0226,0.15306122448979592
protein_0048,protein_0227,0.1797752808988764
protein_0048,protein_0228,0.21978021978021978
protein_0048,protein_0229,0.18478260869565216
protein_0048,protein_0230,0.19791666666666666
protein_0048,protein_0231,0.32222222222222224
protein_0048,protein_0232,0.1724137931034483
protein_0048,protein_0233,0.12598425196850394
protein_0048,protein_0234,0.16
protein_0048,protein_0236,0.41379310344827586
protein_0048,protein_0237,0.41379310344827586
protein_0048,protein_0238,0.15671641791044777
protein_0048,protein_0239,0.2988505747126437
protein_0048,protein_0240,0.27586206896551724
protein_0048,protein_0241,0.28888888888888886
protein_0048,protein_0242,0.14942528735632185
protein_0048,protein_0244,0.18181818181818182
protein_0048,protein_0245,0.19658119658119658
protein_0048,protein_0246,0.16666666666666666
protein_0048,protein_0247,0.17475728155339806
protein_0048,protein_0248,0.2988505747126437
protein_0048,protein_0249,0.2840909090909091
protein_0048,protein_0250,0.1797752808988764
protein_0048,protein_0251,0.13541666666666666
protein_0048,protein_0253,0.16379310344827586
protein_0048,protein_0254,0.15841584158415842
protein_0048,protein_0255,0.10465116279069768
protein_0048,protein_0256,0.12121212121212122
protein_0048,protein_0258,0.4111111111111111
protein_0048,protein_0259,0.15053763440860216
protein_0048,protein_0260,0.15053763440860216
protein_0048,protein_0261,0.15151515151515152
protein_0048,protein_0262,0.18382352941176472
protein_0048,protein_0263,0.12413793103448276
protein_0048,protein_0264,0.26436781609195403
protein_0048,protein_0265,0.26436781609195403
protein_0048,protein_0266,0.18888888888888888
protein_0048,protein_0267,0.17777777777777778
protein_0048,protein_0268,0.20454545454545456
protein_0048,protein_0269,0.1721311475409836
protein_0048,protein_0271,0.17045454545454544
protein_0048,protein_0272,0.4482758620689655
protein_0048,protein_0273,0.4482758620689655
protein_0048,protein_0274,0.20224719101123595
protein_0048,protein_0275,0.17
protein_0048,protein_0277,0.20689655172413793
protein_0048,protein_0278,0.3118279569892473
protein_0048,protein_0279,0.2413793103448276
protein_0048,protein_0280,0.29213483146067415
protein_0048,protein_0281,0.1452991452991453
protein_0048,protein_0282,0.16666666666666666
protein_0048,protein_0283,0.1004566210045662
protein_0048,protein_0284,0.22522522522522523
protein_0048,protein_0285,0.45977011494252873
protein_0048,protein_0286,0.16666666666666666
